id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand
4824,14-11-2017 01:00,winter,No,Yes,Clear or partly cloudy,18.86,22.725,63,19.9995,2.3979
4825,14-11-2017 02:00,winter,No,Yes,Clear or partly cloudy,18.86,22.725,63,23.9994,2.8332
4826,14-11-2017 03:00,winter,No,Yes,Clear or partly cloudy,,21.97,67,19.0012,1.9459
4827,14-11-2017 04:00,winter,No,Yes,Clear or partly cloudy,18.04,21.97,67,15.0013,1.6094
4828,14-11-2017 05:00,winter,No,Yes,Mist,18.04,21.97,67,16.9979,2.9444
4829,14-11-2017 06:00,winter,No,Yes,Mist,,21.97,72,15.0013,4.7362
4830,14-11-2017 07:00,winter,No,Yes,Clear or partly cloudy,18.04,21.97,72,16.9979,5.7746
4831,14-11-2017 08:00,winter,No,Yes,Mist,,22.725,67,12.998,6.1137
4832,14-11-2017 09:00,winter,No,Yes,Mist,19.68,23.485,67,22.0028,5.451
4833,14-11-2017 10:00,winter,No,Yes,Mist,20.5,24.24,63,19.0012,4.7095
4834,14-11-2017 11:00,winter,No,Yes,Mist,22.14,25.76,60,19.0012,4.852
4835,14-11-2017 12:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,56,19.9995,5.3083
4836,14-11-2017 13:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,49,26.0027,5.3132
4837,14-11-2017 14:00,winter,No,Yes,Clear or partly cloudy,25.42,31.06,46,30.0026,5.2204
4838,14-11-2017 15:00,winter,No,Yes,Clear or partly cloudy,,31.06,44,22.0028,5.273
4839,14-11-2017 16:00,winter,No,Yes,Clear or partly cloudy,25.42,31.06,46,27.9993,5.7526
4840,14-11-2017 17:00,winter,No,Yes,Clear or partly cloudy,25.42,31.06,46,16.9979,6.2519
4841,14-11-2017 18:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,56,19.0012,6.1924
4842,14-11-2017 19:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,53,19.9995,5.7104
4843,14-11-2017 20:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,53,23.9994,5.4806
4844,14-11-2017 21:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,53,23.9994,5.3613
4845,14-11-2017 22:00,winter,No,Yes,Clear or partly cloudy,23.78,27.275,56,23.9994,4.7274
4846,14-11-2017 23:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,19.9995,4.1109
4847,15-11-2017 00:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,23.9994,3.091
4848,15-11-2017 01:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,60,19.9995,2.3026
4849,15-11-2017 02:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,16.9979,2.7081
4850,15-11-2017 03:00,winter,No,Yes,Mist,22.14,25.76,68,22.0028,1.3863
4851,15-11-2017 04:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,19.9995,1.9459
4852,15-11-2017 05:00,winter,No,Yes,Clear or partly cloudy,,25.76,68,19.0012,3.3322
4853,15-11-2017 06:00,winter,No,Yes,Mist,,26.515,64,6.0032,4.6821
4854,15-11-2017 07:00,winter,No,Yes,Mist,22.14,25.76,68,11.0014,5.7652
4855,15-11-2017 08:00,winter,No,Yes,Mist,22.14,25.76,68,7.0015,6.1738
4856,15-11-2017 09:00,winter,No,Yes,Mist,22.96,26.515,64,6.0032,5.2983
4857,15-11-2017 10:00,winter,No,Yes,Mist,22.96,26.515,64,19.0012,4.9273
4858,15-11-2017 11:00,winter,No,Yes,Mist,,26.515,64,12.998,4.8978
4859,15-11-2017 12:00,winter,No,Yes,Mist,22.14,25.76,68,0,5.1705
4860,15-11-2017 13:00,winter,No,Yes,Light snow or rain,22.14,25.76,60,15.0013,5.0304
4861,15-11-2017 14:00,winter,No,Yes,Mist,22.14,25.76,60,19.0012,4.9904
4862,15-11-2017 15:00,winter,No,Yes,Mist,22.14,25.76,60,8.9981,5.2523
4863,15-11-2017 16:00,winter,No,Yes,Mist,21.32,25,68,8.9981,5.6021
4864,15-11-2017 17:00,winter,No,Yes,Mist,20.5,24.24,72,12.998,6.1115
4865,15-11-2017 18:00,winter,No,Yes,Mist,20.5,24.24,72,19.0012,6.089
4866,15-11-2017 19:00,winter,No,Yes,Mist,20.5,24.24,72,23.9994,5.656
4867,15-11-2017 20:00,winter,No,Yes,Mist,,23.485,82,8.9981,5.4723
4868,15-11-2017 21:00,winter,No,Yes,Mist,,24.24,77,6.0032,5.124
4869,15-11-2017 22:00,winter,No,Yes,Mist,18.86,22.725,88,7.0015,4.852
4870,15-11-2017 23:00,winter,No,Yes,Mist,18.86,22.725,94,7.0015,4.382
4871,16-11-2017 00:00,winter,No,Yes,Mist,18.86,22.725,94,0,3.434
4872,16-11-2017 01:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,6.0032,1.6094
4873,16-11-2017 02:00,winter,No,Yes,Mist,18.86,22.725,94,7.0015,2.3026
4874,16-11-2017 03:00,winter,No,Yes,Mist,18.86,22.725,94,7.0015,1.6094
4875,16-11-2017 04:00,winter,No,Yes,Mist,18.04,21.97,100,15.0013,1.3863
4876,16-11-2017 05:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,7.0015,2.5649
4877,16-11-2017 06:00,winter,No,Yes,Mist,18.86,22.725,94,6.0032,4.0254
4878,16-11-2017 07:00,winter,No,Yes,Light snow or rain,,22.725,94,0,4.92
4879,16-11-2017 08:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,0,5.4467
4880,16-11-2017 09:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,0,4.4067
4881,16-11-2017 10:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,0,3.5835
4882,16-11-2017 11:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,6.0032,4.0943
4883,16-11-2017 12:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,0,3.989
4884,16-11-2017 13:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,8.9981,4.0604
4885,16-11-2017 14:00,winter,No,Yes,Mist,18.86,22.725,100,8.9981,4.1109
4886,16-11-2017 15:00,winter,No,Yes,Light snow or rain,19.68,23.485,94,7.0015,4.1897
4887,16-11-2017 16:00,winter,No,Yes,Light snow or rain,19.68,23.485,94,7.0015,4.8122
4888,16-11-2017 17:00,winter,No,Yes,Mist,19.68,23.485,88,12.998,5.451
4889,16-11-2017 18:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,26.0027,5.2417
4890,16-11-2017 19:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,26.0027,4.7095
4891,16-11-2017 20:00,winter,No,Yes,Light snow or rain,18.04,21.97,88,26.0027,4.5951
4892,16-11-2017 21:00,winter,No,Yes,Light snow or rain,18.04,21.97,88,19.0012,4.3175
4893,16-11-2017 22:00,winter,No,Yes,Light snow or rain,17.22,21.21,88,15.0013,3.8286
4894,16-11-2017 23:00,winter,No,Yes,Light snow or rain,,21.21,88,8.9981,3.434
4895,17-11-2017 00:00,winter,No,Yes,Mist,17.22,21.21,88,16.9979,3.1781
4896,17-11-2017 01:00,winter,No,Yes,Mist,17.22,21.21,82,11.0014,1.6094
4897,17-11-2017 02:00,winter,No,Yes,Mist,17.22,21.21,82,15.0013,1.6094
4898,17-11-2017 03:00,winter,No,Yes,Mist,17.22,21.21,77,22.0028,1.0986
4899,17-11-2017 04:00,winter,No,Yes,Mist,16.4,20.455,62,27.9993,1.3863
4900,17-11-2017 05:00,winter,No,Yes,Light snow or rain,13.94,15.15,71,22.0028,3.091
4901,17-11-2017 06:00,winter,No,Yes,Light snow or rain,,17.425,57,15.0013,4.3175
4902,17-11-2017 07:00,winter,No,Yes,Light snow or rain,,15.91,61,19.0012,5.124
4903,17-11-2017 08:00,winter,No,Yes,Light snow or rain,13.94,15.15,61,19.9995,5.8721
4904,17-11-2017 09:00,winter,No,Yes,Mist,13.94,15.15,61,22.0028,5.2883
4905,17-11-2017 10:00,winter,No,Yes,Mist,13.94,15.15,61,22.0028,4.3944
4906,17-11-2017 11:00,winter,No,Yes,Light snow or rain,,15.15,66,22.0028,4.5747
4907,17-11-2017 12:00,winter,No,Yes,Mist,13.94,15.15,53,19.9995,4.7958
4908,17-11-2017 13:00,winter,No,Yes,Mist,13.94,15.15,49,30.0026,4.8203
4909,17-11-2017 14:00,winter,No,Yes,Mist,13.94,15.15,49,26.0027,4.7005
4910,17-11-2017 15:00,winter,No,Yes,Mist,13.94,15.15,49,30.0026,4.7536
4911,17-11-2017 16:00,winter,No,Yes,Clear or partly cloudy,13.12,14.395,39,27.9993,5.273
4912,17-11-2017 17:00,winter,No,Yes,Clear or partly cloudy,13.12,14.395,42,26.0027,5.989
4913,17-11-2017 18:00,winter,No,Yes,Clear or partly cloudy,,15.91,39,12.998,5.7268
4914,17-11-2017 19:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,45,15.0013,5.3799
4915,17-11-2017 20:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,42,19.0012,5.1299
4916,17-11-2017 21:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,42,16.9979,4.7536
4917,17-11-2017 22:00,winter,No,Yes,Clear or partly cloudy,,12.12,52,16.9979,4.4308
4918,17-11-2017 23:00,winter,No,Yes,Clear or partly cloudy,10.66,12.88,52,15.0013,4.0604
4919,18-11-2017 00:00,winter,No,Yes,Clear or partly cloudy,10.66,12.88,48,11.0014,3.4012
4920,18-11-2017 01:00,winter,No,Yes,Clear or partly cloudy,10.66,11.365,44,22.0028,2.3026
4921,18-11-2017 02:00,winter,No,Yes,Clear or partly cloudy,,11.365,44,15.0013,2.3026
4922,18-11-2017 03:00,winter,No,Yes,Clear or partly cloudy,9.84,10.605,41,19.0012,0.6931
4923,18-11-2017 04:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,11.0014,1.6094
4924,18-11-2017 05:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,8.9981,3.091
4925,18-11-2017 06:00,winter,No,Yes,Clear or partly cloudy,9.02,12.88,44,6.0032,4.2627
4926,18-11-2017 07:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,11.0014,5.3753
4927,18-11-2017 08:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,12.998,5.9269
4928,18-11-2017 09:00,winter,No,Yes,Clear or partly cloudy,10.66,12.88,41,12.998,5.3613
4929,18-11-2017 10:00,winter,No,Yes,Clear or partly cloudy,,12.12,41,19.0012,4.7449
4930,18-11-2017 11:00,winter,No,Yes,Clear or partly cloudy,12.3,15.15,36,8.9981,4.9416
4931,18-11-2017 12:00,winter,No,Yes,Clear or partly cloudy,13.12,16.665,33,0,5.1059
4932,18-11-2017 13:00,winter,No,Yes,Clear or partly cloudy,13.94,15.91,31,15.0013,5.1761
4933,18-11-2017 14:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,31,8.9981,5.037
4934,18-11-2017 15:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,29,8.9981,5.1818
4935,18-11-2017 16:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,29,8.9981,5.3423
4936,18-11-2017 17:00,winter,No,Yes,Clear or partly cloudy,13.12,16.665,31,8.9981,5.9349
4937,18-11-2017 18:00,winter,No,Yes,Clear or partly cloudy,12.3,15.15,36,11.0014,5.793
4938,18-11-2017 19:00,winter,No,Yes,Clear or partly cloudy,11.48,13.635,41,11.0014,5.247
4939,18-11-2017 20:00,winter,No,Yes,Clear or partly cloudy,11.48,13.635,48,12.998,4.92
4940,18-11-2017 21:00,winter,No,Yes,Clear or partly cloudy,11.48,13.635,48,11.0014,4.7095
4941,18-11-2017 22:00,winter,No,Yes,Clear or partly cloudy,10.66,13.635,52,7.0015,4.5747
4942,18-11-2017 23:00,winter,No,Yes,Clear or partly cloudy,10.66,13.635,60,8.9981,4.0775
4943,19-11-2017 00:00,winter,No,No,Clear or partly cloudy,,12.88,56,12.998,3.9703
4944,19-11-2017 01:00,winter,No,No,Clear or partly cloudy,10.66,11.365,52,19.9995,3.5553
4945,19-11-2017 02:00,winter,No,No,Clear or partly cloudy,,12.12,56,11.0014,3.8286
4946,19-11-2017 03:00,winter,No,No,Clear or partly cloudy,10.66,12.12,48,16.9979,2.7081
4947,19-11-2017 04:00,winter,No,No,Clear or partly cloudy,10.66,11.365,48,22.0028,2.0794
4948,19-11-2017 05:00,winter,No,No,Clear or partly cloudy,9.84,11.365,56,16.9979,0.6931
4949,19-11-2017 06:00,winter,No,No,Clear or partly cloudy,9.84,10.605,60,22.0028,2.4849
4950,19-11-2017 07:00,winter,No,No,Clear or partly cloudy,9.84,11.365,60,16.9979,3.7136
4951,19-11-2017 08:00,winter,No,No,Clear or partly cloudy,10.66,12.12,56,16.9979,4.5218
4952,19-11-2017 09:00,winter,No,No,Clear or partly cloudy,11.48,12.88,52,19.9995,4.9558
4953,19-11-2017 10:00,winter,No,No,Clear or partly cloudy,13.12,15.15,45,16.9979,5.2983
4954,19-11-2017 11:00,winter,No,No,Clear or partly cloudy,14.76,18.94,40,0,5.451
4955,19-11-2017 12:00,winter,No,No,Clear or partly cloudy,16.4,20.455,35,19.0012,5.7398
4956,19-11-2017 13:00,winter,No,No,Clear or partly cloudy,17.22,21.21,30,19.0012,5.8944
4957,19-11-2017 14:00,winter,No,No,Clear or partly cloudy,17.22,21.21,32,19.9995,5.8551
4958,19-11-2017 15:00,winter,No,No,Clear or partly cloudy,,21.21,41,12.998,5.9454
4959,19-11-2017 16:00,winter,No,No,Clear or partly cloudy,17.22,21.21,38,19.9995,5.6595
4960,19-11-2017 17:00,winter,No,No,Clear or partly cloudy,16.4,20.455,40,12.998,5.4467
4961,19-11-2017 18:00,winter,No,No,Clear or partly cloudy,,19.695,46,8.9981,5.3375
4962,19-11-2017 19:00,winter,No,No,Mist,13.94,16.665,71,8.9981,5.204
4963,19-11-2017 20:00,winter,No,No,Mist,,18.18,57,7.0015,5.0938
4964,19-11-2017 21:00,winter,No,No,Mist,14.76,17.425,62,12.998,4.6821
4965,19-11-2017 22:00,winter,No,No,Mist,,19.695,62,11.0014,4.6634
4966,19-11-2017 23:00,winter,No,No,Clear or partly cloudy,,19.695,62,15.0013,4.5326
4967,01-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,11.48,12.88,52,22.0028,2.9957
4968,01-12-2017 01:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,60,19.0012,2.3026
4969,01-12-2017 02:00,winter,No,Yes,Clear or partly cloudy,10.66,11.365,56,19.9995,2.1972
4970,01-12-2017 03:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,56,16.9979,1.9459
4971,01-12-2017 04:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,56,19.0012,0
4972,01-12-2017 05:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,56,16.9979,3.1781
4973,01-12-2017 06:00,winter,No,Yes,Clear or partly cloudy,9.84,10.605,65,19.0012,4.5747
4974,01-12-2017 07:00,winter,No,Yes,Clear or partly cloudy,9.84,10.605,65,23.9994,5.6204
4975,01-12-2017 08:00,winter,No,Yes,Clear or partly cloudy,10.66,11.365,60,,6.1675
4976,01-12-2017 09:00,winter,No,Yes,Clear or partly cloudy,12.3,13.635,52,22.0028,5.4116
4977,01-12-2017 10:00,winter,No,Yes,Clear or partly cloudy,13.12,15.15,53,19.9995,4.5326
4978,01-12-2017 11:00,winter,No,Yes,Clear or partly cloudy,13.94,15.91,49,16.9979,4.625
4979,01-12-2017 12:00,winter,No,Yes,Clear or partly cloudy,14.76,17.425,46,15.0013,4.9972
4980,01-12-2017 13:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,40,15.0013,5.037
4981,01-12-2017 14:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,40,15.0013,5.0106
4982,01-12-2017 15:00,winter,No,Yes,Clear or partly cloudy,,20.455,40,15.0013,5.037
4983,01-12-2017 16:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,40,12.998,5.3033
4984,01-12-2017 17:00,winter,No,Yes,Clear or partly cloudy,14.76,17.425,46,8.9981,6.0355
4985,01-12-2017 18:00,winter,No,Yes,Clear or partly cloudy,14.76,18.18,43,7.0015,6.0039
4986,01-12-2017 19:00,winter,No,Yes,Clear or partly cloudy,13.94,17.425,46,7.0015,5.4293
4987,01-12-2017 20:00,winter,No,Yes,Clear or partly cloudy,13.94,17.425,46,7.0015,5.247
4988,01-12-2017 21:00,winter,No,Yes,Clear or partly cloudy,12.3,15.91,61,7.0015,5.0876
4989,01-12-2017 22:00,winter,No,Yes,Clear or partly cloudy,12.3,16.665,61,0,4.6444
4990,01-12-2017 23:00,winter,No,Yes,Clear or partly cloudy,10.66,14.395,70,6.0032,4.2905
4991,02-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,10.66,14.395,70,6.0032,3.6376
4992,02-12-2017 01:00,winter,No,Yes,Clear or partly cloudy,,14.395,75,0,2.7081
4993,02-12-2017 02:00,winter,No,Yes,Clear or partly cloudy,9.84,14.395,75,0,2.3026
4994,02-12-2017 03:00,winter,No,Yes,Clear or partly cloudy,9.02,13.635,80,0,0
4995,02-12-2017 04:00,winter,No,Yes,Clear or partly cloudy,9.02,13.635,80,0,1.0986
4996,02-12-2017 05:00,winter,No,Yes,Clear or partly cloudy,9.02,12.88,80,6.0032,3.1355
4997,02-12-2017 06:00,winter,No,Yes,Clear or partly cloudy,9.02,13.635,80,0,4.4659
4998,02-12-2017 07:00,winter,No,Yes,Clear or partly cloudy,9.02,12.88,87,6.0032,5.323
4999,02-12-2017 08:00,winter,No,Yes,Clear or partly cloudy,,14.395,87,0,6.0981
5000,02-12-2017 09:00,winter,No,Yes,Clear or partly cloudy,11.48,15.91,81,0,5.5053
5001,02-12-2017 10:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,75,15.0013,4.654
5002,02-12-2017 11:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,66,11.0014,5.0752
5003,02-12-2017 12:00,winter,No,Yes,Clear or partly cloudy,14.76,17.425,57,8.9981,5.3181
5004,02-12-2017 13:00,winter,No,Yes,Clear or partly cloudy,,20.455,47,8.9981,5.3327
5005,02-12-2017 14:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,44,7.0015,5.1358
5006,02-12-2017 15:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,41,6.0032,5.2933
5007,02-12-2017 16:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,41,6.0032,5.6204
5008,02-12-2017 17:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,38,0,6.0186
5009,02-12-2017 18:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,50,0,5.9189
5010,02-12-2017 19:00,winter,No,Yes,Clear or partly cloudy,13.94,15.91,53,16.9979,5.5797
5011,02-12-2017 20:00,winter,No,Yes,Clear or partly cloudy,15.58,19.695,40,19.0012,5.247
5012,02-12-2017 21:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,49,12.998,4.7095
5013,02-12-2017 22:00,winter,No,Yes,Clear or partly cloudy,13.12,15.91,53,12.998,4.625
5014,02-12-2017 23:00,winter,No,Yes,Clear or partly cloudy,13.12,15.15,53,19.0012,4.5539
5015,03-12-2017 00:00,winter,No,No,Clear or partly cloudy,12.3,14.395,56,16.9979,4.3175
5016,03-12-2017 01:00,winter,No,No,Clear or partly cloudy,10.66,12.88,65,12.998,4.2627
5017,03-12-2017 02:00,winter,No,No,Clear or partly cloudy,,12.88,65,11.0014,3.912
5018,03-12-2017 03:00,winter,No,No,Clear or partly cloudy,9.84,12.12,70,8.9981,2.1972
5019,03-12-2017 04:00,winter,No,No,Clear or partly cloudy,9.02,11.365,75,8.9981,2.0794
5020,03-12-2017 05:00,winter,No,No,Clear or partly cloudy,9.84,12.88,70,6.0032,1.7918
5021,03-12-2017 06:00,winter,No,No,Clear or partly cloudy,9.84,12.88,65,7.0015,2.3979
5022,03-12-2017 07:00,winter,No,No,Clear or partly cloudy,9.02,12.88,75,6.0032,3.2581
5023,03-12-2017 08:00,winter,No,No,Clear or partly cloudy,9.84,12.88,75,6.0032,4.1431
5024,03-12-2017 09:00,winter,No,No,Clear or partly cloudy,10.66,13.635,70,7.0015,4.8203
5025,03-12-2017 10:00,winter,No,No,Clear or partly cloudy,13.12,16.665,61,8.9981,5.273
5026,03-12-2017 11:00,winter,No,No,Clear or partly cloudy,13.12,16.665,57,,5.6168
5027,03-12-2017 12:00,winter,No,No,Clear or partly cloudy,14.76,18.94,50,0,5.8805
5028,03-12-2017 13:00,winter,No,No,Clear or partly cloudy,14.76,18.18,50,6.0032,5.6768
5029,03-12-2017 14:00,winter,No,No,Clear or partly cloudy,14.76,18.94,46,0,5.8377
5030,03-12-2017 15:00,winter,No,No,Clear or partly cloudy,15.58,19.695,46,0,5.8201
5031,03-12-2017 16:00,winter,No,No,Clear or partly cloudy,15.58,19.695,46,0,5.7203
5032,03-12-2017 17:00,winter,No,No,Clear or partly cloudy,,18.94,62,0,5.4467
5033,03-12-2017 18:00,winter,No,No,Clear or partly cloudy,13.94,16.665,53,8.9981,5.4116
5034,03-12-2017 19:00,winter,No,No,Clear or partly cloudy,12.3,15.91,61,6.0032,5.1648
5035,03-12-2017 20:00,winter,No,No,Clear or partly cloudy,,15.91,61,6.0032,4.8442
5036,03-12-2017 21:00,winter,No,No,Mist,,15.91,61,6.0032,4.6913
5037,03-12-2017 22:00,winter,No,No,Mist,13.12,16.665,61,6.0032,4.7362
5038,03-12-2017 23:00,winter,No,No,Clear or partly cloudy,12.3,15.15,70,8.9981,4.4427
5039,04-12-2017 00:00,winter,No,No,Clear or partly cloudy,12.3,15.91,70,7.0015,4.4188
5040,04-12-2017 01:00,winter,No,No,Clear or partly cloudy,12.3,15.91,75,6.0032,4.3041
5041,04-12-2017 02:00,winter,No,No,Clear or partly cloudy,10.66,15.15,81,0,4.1271
5042,04-12-2017 03:00,winter,No,No,Clear or partly cloudy,11.48,15.91,75,,3.7136
5043,04-12-2017 04:00,winter,No,No,Clear or partly cloudy,10.66,15.15,87,0,2.3979
5044,04-12-2017 05:00,winter,No,No,Clear or partly cloudy,,15.15,81,0,1.3863
5045,04-12-2017 06:00,winter,No,No,Clear or partly cloudy,9.84,14.395,93,,1.3863
5046,04-12-2017 07:00,winter,No,No,Clear or partly cloudy,10.66,15.15,87,0,3.2581
5047,04-12-2017 08:00,winter,No,No,Clear or partly cloudy,10.66,,87,0,4.0073
5048,04-12-2017 09:00,winter,No,No,Clear or partly cloudy,12.3,16.665,81,0,4.8363
5049,04-12-2017 10:00,winter,No,No,Clear or partly cloudy,13.12,16.665,81,8.9981,5.3753
5050,04-12-2017 11:00,winter,No,No,Clear or partly cloudy,13.94,16.665,81,11.0014,5.5373
5051,04-12-2017 12:00,winter,No,No,Clear or partly cloudy,14.76,17.425,81,,5.7961
5052,04-12-2017 13:00,winter,No,No,Clear or partly cloudy,16.4,20.455,66,15.0013,5.8777
5053,04-12-2017 14:00,winter,No,No,Clear or partly cloudy,17.22,21.21,62,8.9981,5.7777
5054,04-12-2017 15:00,winter,No,No,Clear or partly cloudy,17.22,21.21,62,12.998,5.6904
5055,04-12-2017 16:00,winter,No,No,Clear or partly cloudy,,21.21,58,15.0013,5.7991
5056,04-12-2017 17:00,winter,No,No,Clear or partly cloudy,15.58,19.695,,8.9981,5.5013
5057,04-12-2017 18:00,winter,No,No,Clear or partly cloudy,15.58,19.695,71,,5.1417
5058,04-12-2017 19:00,winter,No,No,Clear or partly cloudy,15.58,19.695,76,0,5.1533
5059,04-12-2017 20:00,winter,No,No,Clear or partly cloudy,14.76,17.425,76,8.9981,4.8203
5060,04-12-2017 21:00,winter,No,No,Clear or partly cloudy,14.76,18.18,81,7.0015,4.2767
5061,04-12-2017 22:00,winter,No,No,Clear or partly cloudy,13.94,17.425,87,7.0015,4.1589
5062,04-12-2017 23:00,winter,No,No,Clear or partly cloudy,13.94,17.425,87,7.0015,3.8067
5063,05-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,13.12,16.665,87,6.0032,3.1781
5064,05-12-2017 01:00,winter,No,Yes,Clear or partly cloudy,,17.425,87,0,2.4849
5065,05-12-2017 02:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,87,0,2.0794
5066,05-12-2017 03:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,87,0,0.6931
5067,05-12-2017 04:00,winter,No,Yes,Clear or partly cloudy,,15.91,87,7.0015,1.9459
5068,05-12-2017 05:00,winter,No,Yes,Clear or partly cloudy,12.3,15.91,87,7.0015,3.2189
5069,05-12-2017 06:00,winter,No,Yes,Clear or partly cloudy,12.3,15.91,93,6.0032,4.4998
5070,05-12-2017 07:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,90,0,5.6454
5071,05-12-2017 08:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,93,0,6.0014
5072,05-12-2017 09:00,winter,No,Yes,Mist,14.76,18.18,87,6.0032,5.247
5073,05-12-2017 10:00,winter,No,Yes,Mist,14.76,18.18,87,6.0032,4.4659
5074,05-12-2017 11:00,winter,No,Yes,Mist,14.76,18.18,87,6.0032,4.8122
5075,05-12-2017 12:00,winter,No,Yes,Mist,16.4,20.455,76,7.0015,5.037
5076,05-12-2017 13:00,winter,No,Yes,Mist,17.22,21.21,71,6.0032,5.1417
5077,05-12-2017 14:00,winter,No,Yes,Mist,,22.725,67,0,4.8903
5078,05-12-2017 15:00,winter,No,Yes,Mist,18.86,22.725,72,6.0032,4.9972
5079,05-12-2017 16:00,winter,No,Yes,Clear or partly cloudy,20.5,24.24,63,6.0032,5.5134
5080,05-12-2017 17:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,77,0,6.1003
5081,05-12-2017 18:00,winter,No,Yes,Clear or partly cloudy,18.04,21.97,77,0,5.989
5082,05-12-2017 19:00,winter,No,Yes,Mist,18.86,22.725,77,0,5.7301
5083,05-12-2017 20:00,winter,No,Yes,Mist,18.86,22.725,82,7.0015,5.323
5084,05-12-2017 21:00,winter,No,Yes,Mist,18.04,21.97,88,6.0032,5.1705
5085,05-12-2017 22:00,winter,No,Yes,Mist,18.04,21.97,88,8.9981,4.6634
5086,05-12-2017 23:00,winter,No,Yes,Mist,18.86,22.725,88,8.9981,4.1271
5087,06-12-2017 00:00,winter,No,Yes,Mist,20.5,24.24,77,19.9995,3.3322
5088,06-12-2017 01:00,winter,No,Yes,Mist,,22.725,88,19.9995,2.7726
5089,06-12-2017 02:00,winter,No,Yes,Mist,18.86,22.725,87,12.998,1.0986
5090,06-12-2017 03:00,winter,No,Yes,Mist,,22.725,87,12.998,1.0986
5091,06-12-2017 04:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,15.0013,1.9459
5092,06-12-2017 05:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,15.0013,2.9957
5093,06-12-2017 06:00,winter,No,Yes,Mist,18.04,21.97,94,19.0012,4.4543
5094,06-12-2017 07:00,winter,No,Yes,Mist,18.86,22.725,94,12.998,5.4553
5095,06-12-2017 08:00,winter,No,Yes,Mist,18.86,22.725,94,12.998,6.0259
5096,06-12-2017 09:00,winter,No,Yes,Mist,18.86,22.725,94,15.0013,5.3181
5097,06-12-2017 10:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,19.0012,3.912
5098,06-12-2017 11:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,16.9979,3.4657
5099,06-12-2017 12:00,winter,No,Yes,Light snow or rain,,22.725,100,15.0013,4.0073
5100,06-12-2017 13:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,12.998,4.2627
